time,lat,lon,NO2,name,Shrubs_3000,Shrubs_6000,Shrubs_9000,Herbaceous_vegetation_3000,Herbaceous_vegetation_6000,Herbaceous_vegetation_9000,Cultivated_and_managed_vegetation/agriculture_3000,Cultivated_and_managed_vegetation/agriculture_6000,Cultivated_and_managed_vegetation/agriculture_9000,Urban/built_up_3000,Urban/built_up_6000,Urban/built_up_9000,Bare/sparse_vegetation_3000,Bare/sparse_vegetation_6000,Bare/sparse_vegetation_9000,Snow_and_ice_3000,Snow_and_ice_6000,Snow_and_ice_9000,Permanent_water_bodies_3000,Permanent_water_bodies_6000,Permanent_water_bodies_9000,Herbaceous_wetland_3000,Herbaceous_wetland_6000,Herbaceous_wetland_9000,Moss_and_lichen_3000,Moss_and_lichen_6000,Moss_and_lichen_9000,Close_forest_3000,Close_forest_6000,Close_forest_9000,Open_forest_3000,Open_forest_6000,Open_forest_9000,"Oceans,seas_3000","Oceans,seas_6000","Oceans,seas_9000",NDVI_3000,NDVI_6000,NDVI_9000,S5P_NO2_3000,S5P_NO2_6000,S5P_NO2_9000,temperature_3000,temperature_6000,temperature_9000,wind_speed_3000,wind_speed_6000,wind_speed_9000,relative_humidity_3000,relative_humidity_6000,relative_humidity_9000,pressure_3000,pressure_6000,pressure_9000,planetary_boundary_layer_height[pblh]_3000,planetary_boundary_layer_height[pblh]_6000,planetary_boundary_layer_height[pblh]_9000,dewpoint_temperature_(dpt)_3000,dewpoint_temperature_(dpt)_6000,dewpoint_temperature_(dpt)_9000,road_density_3000,road_density_6000,road_density_9000,population_density_3000,population_density_6000,population_density_9000
7/17/2019,21.0152,105.7999,13.22375,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3388606541686588,0.3772628355026245,0.4009624956821909,0.0,0.0,-1.1102230246251565e-16,30.720950020684135,30.62675178527832,30.520113108109456,5.138196309407552,5.107437477111817,5.082599922102325,78.096193101671,77.95981536865234,77.76239620909399,99803.65972222222,99802.5753125,99801.21141581633,802.5469699435764,781.2820849609375,761.886155731824,25.999756944436943,26.101832499976737,26.220251275505632,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/18/2019,21.0152,105.7999,17.03083333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3388606541686588,0.3772628355026245,0.4009624956821909,-5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16,30.108449512057835,30.1222518157959,30.15228909862285,3.1392228073543973,3.14800892829895,3.2061279160635814,82.30412292480469,82.34864318847656,82.41180217509367,99803.65972222222,99802.5753125,99801.21141581633,490.9463840060764,495.46117431640624,513.418560417331,27.424819444454947,27.37873500001384,27.35094642857736,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/19/2019,21.0152,105.7999,14.1675,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3388606541686588,0.3772628355026245,0.4009624956821909,0.0,0.0,0.0,30.953326755099827,30.937067337036133,30.926401527560486,3.1392228073543973,3.14800892829895,3.2061279160635814,82.30412292480469,82.34864318847656,82.41180217509367,99841.20138888889,99841.12875,99839.43463010204,490.9463840060764,495.46117431640624,513.418560417331,27.424819444454947,27.37873500001384,27.35094642857736,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/20/2019,21.0152,105.7999,14.64958333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3388606541686588,0.3772628355026245,0.4009624956821909,3.687372372947195e-05,3.524779458530478e-05,3.3872008386347135e-05,30.059162351820206,30.039278717041014,29.981930440785934,3.1392228073543973,3.14800892829895,3.2061279160635814,86.03458574083116,86.02072052001954,86.22179755386041,99956.42708333333,99955.04375,99951.96380739796,533.6941799587673,532.5262890625,505.0807968451052,26.86931944439291,26.860594999985768,26.879221938771423,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/21/2019,21.0152,105.7999,16.28166667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,5.550794663068959e-05,5.421249846610486e-05,5.333165829688147e-05,29.318717108832466,29.29206840515137,29.28148129521584,7.136192745632595,7.000697860717773,6.81713189884108,88.38818868001302,88.38565399169921,88.53837414177097,99834.84201388889,99834.8296875,99833.17793367348,355.76743570963544,361.2586560058594,369.7468043736049,26.86931944439291,26.860594999985768,26.879221938771423,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/22/2019,21.0152,105.7999,18.38583333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,0.00012539136962158118,0.00011951410206896107,0.00011232962620199677,29.318717108832466,29.29206840515137,29.28148129521584,7.136192745632595,7.000697860717773,6.81713189884108,88.38818868001302,88.38565399169921,88.53837414177097,99463.77690972222,99463.44625,99461.2330994898,519.4329291449653,498.16705322265625,489.79201896823184,26.195937500018367,26.22809750000015,26.277774234683662,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/23/2019,21.0152,105.7999,19.77166667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,3.469446951953614e-18,6.302860128926243e-05,5.9552039301434545e-05,27.299621158176,27.329133605957033,27.339063060526946,8.750058915879992,8.818295593261718,8.882018517474739,90.61096276177301,90.37257141113281,90.12967245919364,99166.03211805556,99171.2134375,99174.79017857143,714.6001519097222,712.82271484375,726.2985752650669,24.809513888865087,24.800585000002755,24.79193112245471,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/24/2019,21.0152,105.7999,21.29791667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,6.938893903907228e-18,-1.3877787807814457e-17,1.0408340855860843e-17,26.464146931966145,26.521402893066405,26.548866310898138,8.750058915879992,8.818295593261718,8.882018517474739,90.61096276177301,90.37257141113281,90.12967245919364,99246.44097222222,99238.058125,99229.64987244898,714.6001519097222,712.82271484375,726.2985752650669,24.809513888865087,24.800585000002755,24.79193112245471,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/25/2019,21.0152,105.7999,26.12625,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,0.0,0.0,0.0,29.791232215033638,29.805793914794922,29.767466253163864,5.474827024671766,5.504137287139892,5.522825990404401,71.2213643391927,71.07496490478516,71.09575435093471,99945.02604166667,99943.548125,99941.890625,659.3746948242188,654.1994775390625,657.0596238739637,23.56095370369601,23.540703333328324,23.521011904755536,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/26/2019,21.0152,105.7999,22.27166667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,1.1102230246251565e-16,7.878249743958898e-05,7.878249743951497e-05,30.529136233859592,30.486129455566406,30.450703990702728,5.474827024671766,5.504137287139892,5.522825990404401,63.90753936767578,64.10657043457032,64.35275782371053,100099.45486111111,100097.8403125,100094.94690688775,659.3746948242188,654.1994775390625,657.0596238739637,23.024652777750614,23.003114999996033,23.00124234693928,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/27/2019,21.0152,105.7999,15.11125,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,1.1102230246251565e-16,3.301895867484361e-05,2.737573036267968e-05,29.515983157687717,29.51909408569336,29.514216208944514,2.8621875445048013,2.762726068496704,2.6282827367587966,65.67129516601562,65.79876190185547,65.95520704619739,100099.45486111111,100097.8403125,100094.94690688775,638.2178141276041,645.4726977539062,636.7715005680006,21.921541666670237,22.01207499999553,22.100283163268244,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/28/2019,21.0152,105.7999,17.71708333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,29.515983157687717,29.51909408569336,29.514216208944514,2.8621875445048013,2.762726068496704,2.6282827367587966,65.67129516601562,65.79876190185547,65.95520704619739,100063.60590277778,100063.0228125,100061.80373086735,499.58747016059027,504.64191650390626,528.0405858876754,24.521847222226725,24.463264999997335,24.52699234693582,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/29/2019,21.0152,105.7999,16.38666667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,0.0,-6.938893903907228e-17,2.7755575615628914e-17,29.077484554714626,29.067784729003908,28.98116831876794,2.8621875445048013,2.762726068496704,2.6282827367587966,77.09037950303819,76.5892236328125,75.96859928053253,100027.52517361111,100028.6053125,100029.4765625,590.8742133246528,595.4896655273437,603.0747917330995,24.789104166669187,24.749050833334525,24.686369472787536,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/30/2019,21.0152,105.7999,20.66541667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,-2.7755575615628914e-17,8.326672684688674e-17,6.95669295964485e-05,29.077484554714626,29.067784729003908,28.98116831876794,3.632906542883979,3.609547538757324,3.5715823416807213,82.52366638183594,82.65260131835937,83.18991011016223,100027.52517361111,100028.6053125,100029.4765625,597.5722859700521,587.3020751953125,542.9801778987962,24.789104166669187,24.749050833334525,24.686369472787536,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
7/31/2019,21.0152,105.7999,17.82625,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26756509641806286,0.3083430248498917,0.34096241696756713,3.6853089113761395e-05,3.567337062352904e-05,3.1922054103454556e-05,28.646253373887802,28.63235092163086,28.593587252558493,3.8639001846313477,3.8848258113861083,3.9741789078225893,82.88482411702473,83.02137969970703,83.32869673748405,99863.45486111111,99864.6290625,99863.93176020408,479.40296766493054,471.85863037109374,463.3864602847975,25.262472222203442,25.284449999979696,25.314780612239776,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/1/2019,21.0152,105.7999,18.70166667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,5.551115123125783e-17,1.1102230246251565e-16,2.7755575615628914e-16,27.097736358642578,27.092505111694337,27.069461705733318,7.475862344106038,7.430004444122314,7.328570346443021,81.99470096164279,82.05986907958984,81.9539187684351,99511.45920138889,99512.62875,99512.19308035714,583.974595811632,611.6760327148437,603.1057620924346,24.358733796314077,24.361504166673402,24.342512329931445,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/2/2019,21.0152,105.7999,13.99375,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,0.0,0.0,1.1102230246251565e-16,27.097736358642578,27.092505111694337,27.069461705733318,6.656853569878472,6.666825256347656,6.781107707899444,81.99470096164279,82.05986907958984,81.9539187684351,99511.45920138889,99512.62875,99512.19308035714,583.974595811632,611.6760327148437,603.1057620924346,24.73021180554901,24.71781625000178,24.696299107143613,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/3/2019,21.0152,105.7999,8.765833333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,6.938893903907228e-18,-6.938893903907228e-18,2.0816681711721685e-17,27.097736358642578,27.092505111694337,27.069461705733318,11.180742581685385,11.118941574096679,11.05060104447968,87.85768720838759,87.85645294189453,87.98358870525749,98877.5625,98880.24875,98880.15864158163,1244.7236870659722,1244.6858984375,1213.1020258689414,24.67224537037287,24.662421666667797,24.649181122454056,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/4/2019,21.0152,105.7999,18.36083333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,0.0,-2.0816681711721685e-17,-2.7755575615628914e-17,27.825605604383682,27.763918151855467,27.69954237645986,6.850501484341091,6.842911548614502,6.7873759269714355,88.45343695746527,88.59858154296874,88.877371028978,98877.5625,98880.24875,98880.15864158163,612.7059461805555,623.9179418945313,617.4406314772002,25.52073611108871,25.51678499998059,25.52607397957971,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/5/2019,21.0152,105.7999,20.56375,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,-3.469446951953614e-18,0.0,1.0408340855860843e-17,28.216467751397026,28.216388549804687,28.20314465736856,5.016306029425727,5.0166184616088865,4.996832224787498,86.8672612508138,86.92152587890625,87.03928281822984,99883.53645833333,99884.241875,99883.83705357143,543.7350802951389,537.3201928710937,528.1814052036831,25.85073611111794,25.84714499999536,25.836318877554138,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/6/2019,21.0152,105.7999,17.90416667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,6.655231845803522e-05,4.9310387611738944e-05,4.683460244277484e-05,28.902415805392796,28.864349822998047,28.793601989746094,3.7106249067518444,3.6688926124572756,3.583294561931065,86.8672612508138,86.92152587890625,87.03928281822984,99883.53645833333,99884.241875,99883.83705357143,553.7391221788195,535.2392333984375,505.86349860989316,25.924315972234275,25.965113750004676,26.021052933675215,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/7/2019,21.0152,105.7999,23.22666667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,0.00011540707055240906,6.827310348433979e-05,5.76837087710581e-05,29.48478274875217,29.56264175415039,29.593263820726044,3.0766275458865695,3.1177277755737305,3.0947606514911263,75.96684858534071,75.84467102050782,75.65478593475964,99789.64322916667,99788.5134375,99787.4413265306,553.7391221788195,535.2392333984375,505.86349860989316,25.924315972234275,25.965113750004676,26.021052933675215,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/8/2019,21.0152,105.7999,22.6775,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,0.0,5.1377747126608864e-05,5.1811616289088036e-05,30.79334979587131,30.804995727539062,30.835079504519094,1.6764410866631403,1.6956189727783204,1.743445790543848,75.96684858534071,75.84467102050782,75.65478593475964,99682.44444444444,99683.5778125,99683.54145408163,567.342041015625,572.6779467773438,580.5115530831473,27.069121527786287,27.095983750000595,27.04253762755341,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/9/2019,21.0152,105.7999,13.84875,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,6.517604209373602e-05,6.206638102157491e-05,5.950201726910264e-05,28.771402570936417,28.77983512878418,28.753890212701293,1.543762445449829,1.5737676811218262,1.6140250916383705,89.60474480523004,89.79074645996094,89.76229733836894,99617.66666666667,99616.245,99614.73294005102,286.3590037027995,294.36155395507814,282.9375127675582,27.069121527786287,27.095983750000595,27.04253762755341,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/10/2019,21.0152,105.7999,18.43875,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,5.551115123125783e-17,3.642907533409068e-05,3.4508988527766814e-05,28.771402570936417,28.77983512878418,28.753890212701293,1.543762445449829,1.5737676811218262,1.6140250916383705,85.25367312961154,85.413740234375,85.32983087033642,99590.80208333333,99589.466875,99586.28029336735,451.9046800401476,454.5163427734375,456.3045075085698,26.259472222229103,26.322849999994506,26.348739795913037,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/11/2019,21.0152,105.7999,16.18416667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,4.440892098500626e-16,6.726164413903835e-05,6.586989462956105e-05,30.434778637356228,30.431629943847657,30.42346156373316,1.543762445449829,1.5737676811218262,1.6140250916383705,85.25367312961154,85.413740234375,85.32983087033642,99592.484375,99592.124375,99590.40369897959,451.9046800401476,454.5163427734375,456.3045075085698,26.259472222229103,26.322849999994506,26.348739795913037,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/12/2019,21.0152,105.7999,18.46583333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,5.068829423460208e-05,4.676765473184375e-05,4.339448712480736e-05,32.55295901828342,32.536085510253905,32.516224608129384,3.2734322283003063,3.2036154460906983,3.162249419153953,63.03284708658854,63.02553573608398,62.90153121948242,99592.484375,99592.124375,99590.40369897959,637.9761827256945,629.5406298828125,616.7660435267857,25.746149305538793,25.752273750000167,25.74333864795721,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/13/2019,21.0152,105.7999,14.24,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,6.601328668714373e-05,6.180865877806862e-05,5.5227684282199946e-05,32.55295901828342,32.536085510253905,32.516224608129384,3.2734322283003063,3.2036154460906983,3.162249419153953,63.03284708658854,63.02553573608398,62.90153121948242,99867.76041666667,99866.7940625,99864.87786989796,563.0125596788195,561.221669921875,559.3945823202328,25.015243055531755,25.036547499995216,24.97490178570876,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/14/2019,21.0152,105.7999,12.71958333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,4.6286077580072314e-05,4.702201187653632e-05,4.4876607090266765e-05,31.7438227335612,31.755746154785157,31.76654912987534,3.2734322283003063,3.2036154460906983,3.162249419153953,73.57664489746094,73.58855529785156,73.55153095478914,99867.76041666667,99866.7940625,99864.87786989796,497.7276679144965,508.65877807617187,530.4250014947385,25.015243055531755,25.036547499995216,24.97490178570876,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/15/2019,21.0152,105.7999,13.22708333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,5.4249090151065664e-05,5.312726789084676e-05,5.20103897270004e-05,30.301117791069878,30.270152587890625,30.29188887926997,2.737178405125936,2.737067766189575,2.782201183085539,83.74563937717014,83.90167449951171,83.82356667032047,99874.08680555556,99874.029375,99872.9178890306,628.1798502604166,616.511513671875,618.0689585160236,26.730354166673756,26.642187499990687,26.6088711734658,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/16/2019,21.0152,105.7999,16.7875,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,-3.3306690738754696e-16,-4.440892098500626e-16,-3.3306690738754696e-16,30.139143413967556,30.173031463623047,30.155447161927516,3.781008667416043,3.70302095413208,3.5675542257270036,83.7561280992296,83.51212799072266,83.56286278549506,99874.08680555556,99874.029375,99872.9178890306,517.7850748697916,525.9638403320313,517.1368215132733,26.730354166673756,26.642187499990687,26.6088711734658,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/17/2019,21.0152,105.7999,19.64708333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,-2.220446049250313e-16,-4.440892098500626e-16,-2.220446049250313e-16,30.107149336073135,30.093513641357422,30.06397636569276,3.781008667416043,3.70302095413208,3.5675542257270036,82.42198605007596,82.57959533691407,82.77248273577008,99739.81423611111,99739.7321875,99739.4934630102,521.7223171657986,520.5895422363282,521.9072963169643,26.996812500001397,27.041312500002093,27.078547193877263,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/18/2019,21.0152,105.7999,11.87125,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,3.3306690738754696e-16,3.095159627292121e-05,3.5367029257393765e-05,29.209560606214737,29.208681640625,29.232738066692743,4.0805074903700085,4.02472846031189,4.0153356085018235,82.42198605007596,82.57959533691407,82.77248273577008,99748.41666666667,99747.29,99743.7565369898,518.3979085286459,517.5300170898438,516.6120717574139,25.48985763888858,25.480648750007386,25.46608099490119,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/19/2019,21.0152,105.7999,22.33375,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,-5.551115123125783e-17,-5.551115123125783e-17,-1.6653345369377348e-16,29.96873558892144,29.989434967041017,30.005104532047195,6.552249060736762,6.506961936950684,6.4680074477682306,80.02133263481988,79.92659790039062,79.8417728969029,99540.75520833333,99542.6575,99540.76737882652,518.3979085286459,517.5300170898438,516.6120717574139,24.72640972222305,24.728107499994803,24.709697704070855,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/20/2019,21.0152,105.7999,23.23291667,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,5.551115123125783e-17,1.1102230246251565e-16,2.220446049250313e-16,29.96873558892144,29.989434967041017,30.005104532047195,6.552249060736762,6.506961936950684,6.4680074477682306,88.90546332465277,88.91223205566406,88.89243861607143,99671.95833333333,99671.75375,99669.81552933673,811.4872097439236,800.5447680664063,790.8396992586097,25.554743055584066,25.51254750000313,25.493269132648603,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/21/2019,21.0152,105.7999,21.475,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34571217166052925,0.38988386273384096,0.4306083479706122,0.0,0.0,5.551115123125783e-17,27.769787894354927,27.75723358154297,27.78918542667311,3.228353420893351,3.1826477432250977,3.143114542474552,86.58712344699435,87.03254669189454,87.2172547943738,100073.64930555556,100074.8646875,100074.84980867348,553.3652682834202,508.3451623535156,502.631206901706,26.285006944449073,26.295742499992485,26.269562499993242,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
8/22/2019,21.0152,105.7999,24.48958333,ChiCuc,0,0,0,0,0,0,6,17,28,3,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3065792802307341,0.36188602447509766,0.41476111691825246,2.7755575615628914e-17,-5.551115123125783e-17,-1.3877787807814457e-16,27.769787894354927,27.75723358154297,27.78918542667311,2.910923798878988,2.845863227844238,2.8199634016776574,90.12932501898871,90.26862609863281,90.21907105737803,100073.64930555556,100074.8646875,100074.84980867348,553.3652682834202,508.3451623535156,502.631206901706,25.814937500017955,25.80985750000924,25.80932525510434,2886.013434516059,2209.443039550781,1943.7105781399473,191.97111553615994,129.3824563821157,92.74366561402665
